REVIEW_TOTALS,REVIEW_SENTIMENT,AGGREGATION_DATE,WOW,DATE_SENTIMENT_ID
48,positive,2013-05-20,-17.24,4f985e13ffe33dbf45f9ae25cd5775f8
52,positive,2013-05-21,-13.33,aeb135573edf4edfbd7472524a45b7a0
55,positive,2013-05-22,-11.29,3c7e558e9998ab9c9cf8954076f492c8
57,positive,2013-05-23,3.64,7b512a04253b040217dac2f3f1deef0d
60,positive,2013-05-24,17.65,6ca0a0d5a05441435b85b91f5c34ac11
59,positive,2013-05-25,25.53,af7c73e95e43a1bb472984129d22565d
57,positive,2013-05-26,18.75,58425db3741660d6cd171f0dc995df71
54,positive,2013-05-27,3.85,8a8b2568fdf5a390f2459dd06138c361
53,positive,2013-05-28,-3.64,b572c5b0cbd752f9c24cc980d8b32612
49,positive,2013-05-29,-14.04,901084a728adaabe047a27542474eedb
48,positive,2013-05-30,-20.0,28ec9c7fe16a62342dc0532987ca38b4
49,positive,2013-05-31,-16.95,983a3be9401a961ca1e792b587127724
53,positive,2013-06-01,-7.02,bdd2fdd1a266975d20834915a835d541
53,positive,2013-06-02,-1.85,6cde3e94ec2aa79cd6f8e5e8be4e1b93
64,positive,2013-06-03,20.75,7a120b39a321b97e4cf2e15cdb4d3c5c
61,positive,2013-06-04,24.49,8535cb10517957375ffe5f299e8d5f0e
59,positive,2013-06-05,22.92,aa4167ab948e3649765f1b84cd3fd66f
58,positive,2013-06-06,18.37,825f49eedf001f421bfd82d9f2f1766e
61,positive,2013-06-07,15.09,82717741b3a2297adc058e4fc4665230
60,positive,2013-06-08,13.21,e09abe2e99af373bc2bb1230f03b43d2
62,positive,2013-06-09,-3.13,ff10e7d772fba59a64e707316e02d199
51,positive,2013-06-10,-16.39,7c13db99df4205024866bfa05ee9ad30
54,positive,2013-06-11,-8.47,3576a4a106b6fbbc9634391230b27091
54,positive,2013-06-12,-6.9,34699953a693c1b6921cd01bce207114
52,positive,2013-06-13,-14.75,f8cc7cd517172e20c4f93c3497f8d4dd
48,positive,2013-06-14,-20.0,b44e5c338751d77c8e86e5ba0f2341c1
51,positive,2013-06-15,-17.74,a2f63dfe45615e6b88e918d792713ae2
52,positive,2013-06-16,1.96,61e4936a1c6f41d6751d41611cab0af4
48,positive,2013-06-17,-11.11,573c8e8fbfde91a6134b79cd7b65fb8f
46,positive,2013-06-18,-14.81,e27f3217676b84be2791cdcc6dd76a6b
49,positive,2013-06-19,-5.77,5706d90aad9a6b0227fc410fdf552731
55,positive,2013-06-20,14.58,e3135083d5cbfcfc0db44e547c30ebd3
55,positive,2013-06-21,7.84,f2bf9e42802d8aba966eaf5727a6d45a
60,positive,2013-06-22,15.38,e1622ace0f53006d8ae80fe3d0627d8d
55,positive,2013-06-23,14.58,510c7cf138ae4a54bf8d4fa2f8b34a68
65,positive,2013-06-24,41.3,6faea784818f72aa955e31f66e281b17
66,positive,2013-06-25,34.69,62b728ff6770978bf4385cd0c7edf392
66,positive,2013-06-26,20.0,1599b25e779e00736196404dc6b71b6a
63,positive,2013-06-27,14.55,845abaaa64487ec57a39d70fa19a840c
69,positive,2013-06-28,15.0,a859603762e1f44b6bfce26e578da927
63,positive,2013-06-29,14.55,661119d204a4c5a1afb81134a8d367f9
67,positive,2013-06-30,3.08,a4750d4cbc5736fbbcd28995d44ff365
73,positive,2013-07-01,10.61,91916f069508b4f8f44fc578fd0a9eb3
68,positive,2013-07-02,3.03,0d4bc245a2ffd5b1aa0298e200943456
71,positive,2013-07-03,12.7,cc7ad0ce354aaad75f8947bca7026633
74,positive,2013-07-04,7.25,1764bc5d1dd50ea7b9cff7229e93b792
70,positive,2013-07-05,11.11,e6f46a3816bc7bc965653699bc5784dc
80,positive,2013-07-06,19.4,d26af5acc166fa99d65805e78554e545
82,positive,2013-07-07,12.33,1fc34c84548db1aa5b52e507c72c148a
71,positive,2013-07-08,4.41,0569d117a868ae6339facaf47c443e3c
82,positive,2013-07-09,15.49,ceaa107fa1ad9682b223077861bd16aa
88,positive,2013-07-10,18.92,96744eb11f22754e2498171b7b040e2c
88,positive,2013-07-11,25.71,e9f550110649a38da1505ad0032d68cb
91,positive,2013-07-12,13.75,3b74c8dee7620783864ddf57fe95fad6
81,positive,2013-07-13,-1.22,90d8a708a1ebdad812a287ad53351a4f
81,positive,2013-07-14,14.08,cc0137c0a8b76bb8c1660bd94644777a
84,positive,2013-07-15,2.44,6e8aed270f0e4c6c1495c109b8d3ba75
81,positive,2013-07-16,-7.95,b1f0bc8d2973aace5286c1b025d7cbe3
69,positive,2013-07-17,-21.59,29ed10379c4797f0ab760ea4f1feaf9a
64,positive,2013-07-18,-29.67,ecc4dc075f6f9e031a5ab5bb025aa7a0
66,positive,2013-07-19,-18.52,44e553bf70a591511b1203934cefa405
70,positive,2013-07-20,-13.58,501ef029620d46f46bf83b6adc04fd75
71,positive,2013-07-21,-15.48,ba9d7d2821e9abad246a220c07289888
74,positive,2013-07-22,-8.64,e97590069630403f7b1e8bbdac9f1d3f
71,positive,2013-07-23,2.9,a0eb502e4c5a8363f5d75417c919710f
75,positive,2013-07-24,17.19,6517a780c2bcee1123a00921ee2cc52c
75,positive,2013-07-25,13.64,942db7ba60e83d28ab2fe809f016912d
68,positive,2013-07-26,-2.86,60109b6a66308ad4d1f0cb3afb80e0b2
76,positive,2013-07-27,7.04,6fa0c5d211ca8a1d147b93800f6bf122
73,positive,2013-07-28,-1.35,eb0616c669ad32512ebf25fbe41fddec
72,positive,2013-07-29,1.41,e080c98382d38a5c4998e1ba1182afad
72,positive,2013-07-30,-4.0,f27b1c9388b06528fc1c543e4d0e143c
73,positive,2013-07-31,-2.67,27f1dc5fb90536cf1b0b99273b09c921
82,positive,2013-08-01,20.59,aeaddfff7624f9dd4083093d98aa0ce8
90,positive,2013-08-02,18.42,682dab94cccee23fe8809b264e8e9c29
75,positive,2013-08-03,2.74,b3b1e6c9dd841c5094fa72a515c74ed3
74,positive,2013-08-04,2.78,eec88ccecf02e435e61f9f4ac85a6184
85,positive,2013-08-05,18.06,6c53cd81460c6597963f82603ef8c7fb
86,positive,2013-08-06,17.81,68620231dab858284ba7b376f69b1e86
87,positive,2013-08-07,6.1,a16b0b3af4d509de8126da27f527a0f0
82,positive,2013-08-08,-8.89,47d7b40259de0bbadb87e8e453f0a8ea
75,positive,2013-08-09,0.0,2c8eddb6156fdaba25226f6126d73b50
81,positive,2013-08-10,9.46,2339bb435936852a1e6e5f0588c86901
84,positive,2013-08-11,-1.18,7d67f3b0fa49eabfd5365f735e74fa6c
74,positive,2013-08-12,-13.95,67cb076c857495ede2af4b100e6cb55d
74,positive,2013-08-13,-14.94,76b981ef1ea0946faf96bb4231ad22b6
78,positive,2013-08-14,-4.88,4f9645b32130c6586d924460df2d5821
80,positive,2013-08-15,6.67,02c39f3654827f33de22aaeb08fcf88f
84,positive,2013-08-16,3.7,fa1fa2a3aa9f0024b3acb80214b4331c
81,positive,2013-08-17,-3.57,37655104cce938e1e0be59cd5ff0059e
83,positive,2013-08-18,12.16,77a8ebeeb573d7205f6a7080e3c3b4a9
81,positive,2013-08-19,9.46,75126d16fcad6006ab646f2bc27ecf74
84,positive,2013-08-20,7.69,fd072367ae305959a8a5b5a1671c1a5e
81,positive,2013-08-21,1.25,fc274fe87b4bca156ab5a6ff10910bea
85,positive,2013-08-22,1.19,8502b7a1605d022972efe81cbcf90f20
85,positive,2013-08-23,4.94,d492c32bd83715d4820d441f5352348b
95,positive,2013-08-24,14.46,87c17c8dfc1a173a0fc9f62b2d722475
91,positive,2013-08-25,12.35,d16cb1257825d058ac725bc6ba4221b6
93,positive,2013-08-26,10.71,5a7c295f97cdf63bab91ddbb8a70fc2c
85,positive,2013-08-27,4.94,bf1cb966055bb2b2474043379b2b8a7f
78,positive,2013-08-28,-8.24,a5340f580ee4b1669c425ff11f2dfeba
73,positive,2013-08-29,-14.12,052b7e1248309fd5d81ff7ebfaf6ad8a
70,positive,2013-08-30,-26.32,9e99b974370f14aec0eb096c4bdb17fd
59,positive,2013-08-31,-35.16,c6f9a0c3c3c8218fecd5db2de55c6fc7
59,positive,2013-09-01,-36.56,f20b44cf786b5d41983635c21e849940
52,positive,2013-09-02,-38.82,a50117383e6071f6d2d68418da7cf3c9
53,positive,2013-09-03,-32.05,c4f32803033314c05235e1e213b99e57
64,positive,2013-09-04,-12.33,dc13d081cbbc8d126357e610f4449dd8
61,positive,2013-09-05,-12.86,34e1c8dea4188201410181efae6d0275
61,positive,2013-09-06,3.39,fd9e7a3570d833af378ad6951f69c939
67,positive,2013-09-07,13.56,ecd69ff486487e49597c60b674a5e3b8
63,positive,2013-09-08,21.15,b2ac50608cc473b5d633f53010e05dda
75,positive,2013-09-09,41.51,398457f5cc420be03d4cca598609ace9
84,positive,2013-09-10,31.25,b40d908b5f22a55c33862b713c959e36
81,positive,2013-09-11,32.79,43215acbfec156351e3376413ef0d903
88,positive,2013-09-13,44.26,3417484d47ae5b41c384c5fbb9808a29
89,positive,2013-09-14,32.84,59382e182482ee89871ae7b6d725747f
92,positive,2013-09-15,46.03,84cc1edac9104b693c19457ab3a39519
85,positive,2013-09-16,13.33,7f4a35a81157ff8001706158ce3bf846
75,positive,2013-09-17,-10.71,03ee92667d4e376e93cece20d705f09d
77,positive,2013-09-18,-4.94,9950ac42475b57708e85e129e3e288dc
80,positive,2013-09-19,-9.09,d65219e12689cf66705ef03b8f20d75a
72,positive,2013-09-20,-19.1,b631edf026e76a0785a7e52306352249
67,positive,2013-09-21,-27.17,e105d0c0dd73bc47981c249e8eae6fc9
69,positive,2013-09-22,-18.82,2123b67cb676e9ead0fe4fd5789131bf
69,positive,2013-09-23,-8.0,bf5c89805bf141061e4a967b8a833157
76,positive,2013-09-24,-1.3,fcc2fb0679b6d149da70d33dd4b0b8e7
72,positive,2013-09-25,-10.0,d3a2aecb81c21bf8fba38c0dc44d7b6d
78,positive,2013-09-26,8.33,b5eb05faabacab59ddeff249c1c27ea8
69,positive,2013-09-27,2.99,ec89a514c74b554ad5992d0ffcfd42a7
71,positive,2013-09-28,2.9,3f0ac25f92bc6b8a5758aaac6e103183
67,positive,2013-09-29,-2.9,748d444df986e008747c200dbf2e5125
66,positive,2013-09-30,-13.16,b086a9c9458b3d146ab1e83461363331
67,positive,2013-10-01,-6.94,0b8538d6f68a3086924c101bff39ed8d
71,positive,2013-10-02,-8.97,8bfe6cf413a66cec9b9e7db919c6ca8f
72,positive,2013-10-03,4.35,de0960a688e9d79fd361c2931b678ef9
75,positive,2013-10-04,5.63,2976af8c9a77e42a318c5528bdf18558
71,positive,2013-10-05,5.97,d8e41885e003e7998664760b881e848e
81,positive,2013-10-06,22.73,088ba1423ea6042d581ed3b8c0df794d
89,positive,2013-10-07,32.84,d11572b99ff7ebbb83112b385d5f1da3
91,positive,2013-10-08,28.17,41c731719344b51da201c188f58825cb
86,positive,2013-10-09,19.44,479fd28d0fc19f82de1663894be28df3
87,positive,2013-10-10,16.0,88c8934cb1737f939c095c211efa037b
86,positive,2013-10-11,21.13,499b4b1f2aa3cb2753faa101b9005966
86,positive,2013-10-12,6.17,d103e5e6c5b3562a51db31585ef5778f
78,positive,2013-10-13,-12.36,0f71b81ebcce845807a89ecda9c0012a
78,positive,2013-10-14,-14.29,91034412bd7c8797765df84d4cc5aa92
71,positive,2013-10-15,-17.44,e84a92976f2c50d4e06bc50448348a4b
66,positive,2013-10-16,-24.14,0dc86b98cdb257e65c7b257eb8c5384d
63,positive,2013-10-17,-26.74,7291bbf619d5d8387c33f2727bac8cab
70,positive,2013-10-18,-18.6,68cc20857db6dc1bbc791ba6496e3eb7
71,positive,2013-10-19,-8.97,b88b83ea22a2262181d0bf1ad8cb145b
75,positive,2013-10-20,-3.85,75b2268939eb71091e2fc13cf4c886bb
73,positive,2013-10-21,2.82,8c5577ff8386d29e10decbd15fdd47f5
73,positive,2013-10-22,10.61,d1c66a8594bf7dbfc99bd63f66d976d9
73,positive,2013-10-23,15.87,2da1fcf25ae59914992cfc08c0d24de4
74,positive,2013-10-24,5.71,cf8a2c2a846dbccd3a30fa1acfec3551
73,positive,2013-10-25,2.82,5ebc7da91745625a3c10c75feba98a52
76,positive,2013-10-26,1.33,2baf6f0eafc0bb076b3483e68374b9fb
73,positive,2013-10-27,0.0,2db3bd92320a28feeb6a406a6cebeff2
65,positive,2013-10-28,-10.96,c6902d841d82e4e4be56b4a9bd279c12
67,positive,2013-10-29,-8.22,4d1fef143801a818c5514cba8b7a18d8
70,positive,2013-10-30,-5.41,964e6cb22335dc9efb4e66293f730117
71,positive,2013-10-31,-2.74,08eb3803d8f6683ab37e953b0fde8a81
71,positive,2013-11-01,-6.58,9e70c3d5c7f17d3d0f95b8318b5592cb
67,positive,2013-11-02,-8.22,a08bb2b0f993ee7f481e338532292df0
67,positive,2013-11-03,3.08,df2c3b14b4cab730ff9bdf43984c3d54
70,positive,2013-11-04,4.48,ee773a2b6aa941f0b6777506439c449a
68,positive,2013-11-05,-2.86,ce5167ab8b0ffe6544170c6f5ac392fc
69,positive,2013-11-06,-2.82,a38acb4ae2e9f1c15149ff5885837d2d
65,positive,2013-11-07,-8.45,5ab112384d594c41e3b915205da6ad2d
59,positive,2013-11-08,-11.94,f7974a0967385b38d1f832be4437c898
60,positive,2013-11-09,-10.45,dd9acb689243142a6b7e1578ce5bf956
58,positive,2013-11-10,-17.14,9d83e4996c994b630098429c150bd54d
68,positive,2013-11-11,0.0,7a2e1e50c4283ca31e294057cebe9a64
74,positive,2013-11-12,7.25,a3e4734244dff4b9a902e4d22f5b20bb
78,positive,2013-11-13,20.0,77b452d61f13d3e07d9cc2f3758532f3
77,positive,2013-11-14,30.51,af0c51d71965b5325d407b369c9d2c27
80,positive,2013-11-15,33.33,9756ddb0be0fdcb73d2d19068e23bcf5
82,positive,2013-11-16,41.38,fbb84f8539e6eecbc46be33486c24871
82,positive,2013-11-17,20.59,95fff2f2bd289a00f77844bf42dfe477
63,positive,2013-11-18,-14.86,7e30662a470c06e1df80eb9c28128667
56,positive,2013-11-19,-28.21,7b57a2407b79bf9a182274ac0bf5f4be
53,positive,2013-11-20,-31.17,34e909f8e634358dac24d16ae8ca219e
51,positive,2013-11-21,-36.25,3273d73d5a528daefd009e9edd99ce54
50,positive,2013-11-22,-39.02,60e71f3e3b25b3f0cc779f119d70d342
43,positive,2013-11-23,-47.56,6865a35afd1e874e1171c5d88020684c
43,positive,2013-11-24,-31.75,1e7c0ce20c71fc1ceaf0b5e60551a513
55,positive,2013-11-25,-1.79,9009e2d36b1bd186f85478ebf005d48e
59,positive,2013-11-26,11.32,e34fb4d8021d5a5860bcda2e858f28a7
54,positive,2013-11-27,5.88,5bd9112380aa2afea8b184e0e24a4483
57,positive,2013-11-28,14.0,0d4d4fce1ebd3446a8af61be8cd45a2a
53,positive,2013-11-29,23.26,248f024899f56b2322d58e46797b9f61
54,positive,2013-11-30,25.58,dd1b84231880fde96b7a50e96ee28797
59,positive,2013-12-01,7.27,82704e75d8f4bd42eb05902d77f02d9a
65,positive,2013-12-02,10.17,f3ef0c89652a6368747d5c9f7ad99c8a
63,positive,2013-12-03,16.67,4779ff8385a534f6151e901aac151cdf
60,positive,2013-12-04,5.26,f474fbb9819a91af72a6cfc7c55a35cb
61,positive,2013-12-05,15.09,0a8c3d5c3b70a09a3695503d28c4cced
59,positive,2013-12-06,9.26,bad0fa38a6d4952943535e73d5611e8c
61,positive,2013-12-07,3.39,cda40174135c73b157cb0b37ff4b7ca4
57,positive,2013-12-08,-12.31,def0be8dd33db1da1b06b3023319ac13
51,positive,2013-12-09,-19.05,1034571b8bb0bc30421bafa297a5f408
48,positive,2013-12-10,-20.0,4e9943df576f3c3cf176159bfc251c7d
48,positive,2013-12-11,-21.31,19b81e1ec20958e90400b86c06f026f8
45,positive,2013-12-12,-23.73,f7d6fd2ac12f7782e9501ca5206ebee8
48,positive,2013-12-13,-21.31,301c9c8d829823adf094d79af3cafb67
49,positive,2013-12-14,-14.04,01d925e55e6d8aa4ae58025b4be8e46a
51,positive,2013-12-15,0.0,c5e674ddb33b0b5251267ff3f76909af
46,positive,2013-12-16,-4.17,730139a83cc0ead03b8a03d5c9e0fc39
45,positive,2013-12-17,-6.25,974a352970fd66822f0306e7e107db86
48,positive,2013-12-18,6.67,78ba9db883fe675f10f8e130c3fb6492
48,positive,2013-12-19,0.0,07db9338a1c2b5cc2b962a2c200cd47b
48,positive,2013-12-20,-2.04,d3051c3dc4dab4554e2ea3cee25955de
50,positive,2013-12-21,-1.96,fe7d1a184804f37e25935f3cd936b191
48,positive,2013-12-22,4.35,8c3d21d92dbc184b80f32727bf76495e
42,positive,2013-12-23,-6.67,b4da73226eee309f33ed0f7b15e75e95
44,positive,2013-12-24,-8.33,3a02ab634b55b71477c35834d034018d
46,positive,2013-12-25,-4.17,42bc0905373d50449270c5a848066f8e
45,positive,2013-12-26,-6.25,50e9b44c75ae3073120ca076735a37a0
49,positive,2013-12-27,-2.0,69f4c8fbc4c4def786f39a7b52b7d172
45,positive,2013-12-28,-6.25,22e95f508a706b7c543b542e9dbeddca
46,positive,2013-12-29,9.52,ecd83c77527d10c3a4a1baa1049d9429
46,positive,2013-12-30,4.55,89edad8a95c2ba73d3c5f182bc29ddb8
46,positive,2013-12-31,0.0,5d2fd32f3ace166382d44b0c5ee4c099
44,positive,2014-01-01,-2.22,978001ee6367c7a1f4844413d3c09daa
62,positive,2014-01-02,26.53,1a48d3b2d7f56de837a70bc5676099ca
87,positive,2014-01-03,93.33,bcd65463ac4f88fafb8f0f43a00f1140
113,positive,2014-01-04,145.65,3dc3d57d6969755e3963fa4b96502443
114,positive,2014-01-05,147.83,e023f135fe176f5b21ba98ab5c217c83
122,positive,2014-01-06,165.22,669d7fbcaa0de0832fe5f584bb0e4d5b
119,positive,2014-01-07,170.45,e4ffa473bf19d4bb1f5623aa006118d0
123,positive,2014-01-08,98.39,c417f27521274c902388ff1abd0af4b2
105,positive,2014-01-09,20.69,614f98f9e96c85124d0d2c144d2b7735
76,positive,2014-01-10,-32.74,9c21feb6f62ea739db87b8b31fbf9915
51,positive,2014-01-11,-55.26,628fb45bff33111886cb2376d8a59152
49,positive,2014-01-12,-59.84,d37ef3a0e12517013eaeeaf4015579d4
40,positive,2014-01-13,-66.39,217ba4f9d64f4acce87258488dc4030f
36,positive,2014-01-14,-70.73,2cc3f56a4338e5746143255fa99c3337
34,positive,2014-01-15,-67.62,9497bf26bfebd9b6114fe17db122d4fc
34,positive,2014-01-16,-55.26,f3407740b5f3497363e661b342cbc307
39,positive,2014-01-17,-23.53,ce451f5f1b03393bcab05aae28d453da
41,positive,2014-01-18,-16.33,0185d2b57364b6c7aab5234e6b437d34
43,positive,2014-01-19,7.5,fe76f41eaf3969b967c7135e6077e78f
50,positive,2014-01-20,38.89,9e6c99522b0957be4447112252ffb955
54,positive,2014-01-21,58.82,bc2386eaad9106a45853a61635e6fd3e
53,positive,2014-01-22,55.88,3819749d4c03ff5e9ac5ffade7f25601
53,positive,2014-01-23,35.9,7593d8fa834ef6af0a7b0fbd55704aec
46,positive,2014-01-24,12.2,9f007870fabb74256d28dc8bafee0b23
41,positive,2014-01-25,-4.65,a9c3040309bfe3d590d9d0c2ab226b84
42,positive,2014-01-26,-16.0,bfe12d4e8c1294f68243e24c5e54d19d
37,positive,2014-01-27,-31.48,1607bf8293745035729a666bf3eaffd3
35,positive,2014-01-28,-33.96,747a6cdb7a1ac9aaa9fb33dd823abd23
31,positive,2014-01-29,-41.51,51314840b37afadd0f718f48140bb717
30,positive,2014-01-30,-34.78,d3afbe741feed54a430ec0f57ae447fc
30,positive,2014-01-31,-26.83,0b052535f8dcd44c9b91035410004c92
39,positive,2014-02-01,-7.14,5af9ae748f4fe50c37425c916d38d1d0
33,positive,2014-02-02,-10.81,f306fcf363e86f13b474ce25f4006ae3
34,positive,2014-02-03,-2.86,bfcdc71d05294caf253b288098059d84
35,positive,2014-02-04,12.9,e1140f7ed6852622d79a3521dc28aa9d
36,positive,2014-02-05,20.0,b106fd371ca4b49be2a0a2ef81b0e142
41,positive,2014-02-06,36.67,d02ecd2aab3d4ee0b55336a0645a0264
44,positive,2014-02-07,12.82,d006ed15a40e92e9701c217e5f878d3f
37,positive,2014-02-08,12.12,a756475d3de2c69ef9da5bd9ec80a150
37,positive,2014-02-09,8.82,7d135c11579da17833d0e84e3a057486
43,positive,2014-02-10,22.86,8299e5e116f768cabd5a301554b97aea
46,positive,2014-02-11,27.78,8b6b7574a9ec16e2d18beebdbd91eff1
49,positive,2014-02-12,19.51,4ba912570a7369c65e36c64582676a3a
48,positive,2014-02-13,9.09,91ff9b5e3690e92903b63532bafb7ead
51,positive,2014-02-14,37.84,1983c1c92e0fd49b57635085d672def5
59,positive,2014-02-15,59.46,caf8e683549ff8324e42bcc515007285
61,positive,2014-02-16,41.86,091197f5235847e51bf7f7d33682a1c1
62,positive,2014-02-17,34.78,77f5fb610b6ea26e072c491d4b76e3fe
65,positive,2014-02-18,32.65,d6ab415601bde98c9dcca25bd901ef16
69,positive,2014-02-19,43.75,93051bba5841aa999ecffa6c42cd5199
68,positive,2014-02-20,33.33,489b9d717db4e16269ca65a8478f0fa0
67,positive,2014-02-21,13.56,f596048e0f5fed86c6384b7b55995ff0
57,positive,2014-02-22,-6.56,ebdb4519993a416474b3f95646652fc1
59,positive,2014-02-23,-4.84,5b301b775bea7901a376bfef15388c58
52,positive,2014-02-24,-20.0,3b2bed67a78ed845487f0b87a7a103c2
46,positive,2014-02-25,-33.33,f5edd2387352c963dd9cb916aa7d01d6
43,positive,2014-02-26,-36.76,c448f0052fd3bda963e50e305bb056c5
40,positive,2014-02-27,-40.3,220f4b5770ef94f33f5ae7001fddb8e1
35,positive,2014-02-28,-38.6,1359462b9297013f00f942663e8e1ffc
42,positive,2014-03-01,-28.81,49e7c28e99713220ba485355581d6a16
45,positive,2014-03-02,-13.46,c141dd68187633983d03aeffbe4801c5
46,positive,2014-03-03,0.0,5095e8c7e32c775bf8153409019369c5
46,positive,2014-03-04,6.98,6fee285585aaf6aff8223d3601be8297
47,positive,2014-03-05,17.5,12bfc365749b0e1acbb18d561446a622
50,positive,2014-03-06,42.86,56e69b2493ed2c63c71d0589e5e19b4b
58,positive,2014-03-07,38.1,6d8fe1f5942b50d17ae831109427eb50
61,positive,2014-03-08,35.56,3e15c9f2b000cd512dbae7b013c59afe
68,positive,2014-03-09,47.83,d941cd2ae3cbb3b9be15b6f91158aed5
76,positive,2014-03-10,65.22,443bb4939629e5d0968664a9ae8ae5c9
92,positive,2014-03-11,95.74,ebd1c5bdf35d1d1e3d34e53e6d5733bd
88,positive,2014-03-12,76.0,50434769739ff49720746c56ecd53782
88,positive,2014-03-13,51.72,93feee8977f000d35cd972fa71f17c44
86,positive,2014-03-14,40.98,a7ebe387968059337427a967fc6ec708
81,positive,2014-03-15,19.12,914edbce7698668f281d9baf1b3575cf
70,positive,2014-03-16,-7.89,1174daee923fe948228284d0b9e7d276
68,positive,2014-03-17,-26.09,4def16437021696feb142deeaa2a2b72
55,positive,2014-03-18,-37.5,e0a5e4838a1a1990cef8a44c24c3d44d
58,positive,2014-03-19,-34.09,665aef03b31e267f1cbd12976efc2fa1
55,positive,2014-03-20,-36.05,c602cc2bb5bd02abd290de0d16ef2d81
55,positive,2014-03-21,-32.1,b2ea8ee78a169b6d7874e1eb0fd1ed4c
53,positive,2014-03-22,-24.29,c694a5790bdfde6bf9d3261ade6fdee6
54,positive,2014-03-23,-20.59,a5c9e97ec0d0d1474a163b5a63ab5726
61,positive,2014-03-24,10.91,c63e69c3b3357e5f8f86565163b7344e
63,positive,2014-03-25,8.62,0d03d963989830981098553640c7bfec
67,positive,2014-03-26,21.82,a92fc75cb51fbac2ed05f34ab6de0bcd
70,positive,2014-03-27,27.27,990ee115efed69d19e7261d5c16fface
68,positive,2014-03-28,28.3,96bdce2d252272367e8fc87b8d178bf2
64,positive,2014-03-29,18.52,163bab389a41f93e82789b72e930b668
62,positive,2014-03-30,1.64,8a4f11ec66dade5509cedd0903ad7af4
56,positive,2014-03-31,-11.11,7898da5dc78d84761a99d94c9c940c72
74,positive,2014-04-01,10.45,722bd3c9c63713e96466958b3f80215d
73,positive,2014-04-02,4.29,44d844af658a7f32e2b95c4b73e67146
74,positive,2014-04-03,8.82,33514159c3d5b8ffb4d4ac46402ae755
73,positive,2014-04-04,14.06,414f0161bf5540fca2fc2a08b4b436bd
85,positive,2014-04-05,37.1,e3d8afac7f74330183d6a7cc8233d6ca
94,positive,2014-04-06,67.86,3353fde093755a407c5b0921124022bb
98,positive,2014-04-07,32.43,00e3a1cc53f2fab22e8c5843fce941d1
87,positive,2014-04-08,19.18,ce569b01defd43ae5b0b7780dcd5cf67
80,positive,2014-04-09,8.11,556c4c61a50d2f857aeba8f37cec6ef3
78,positive,2014-04-10,6.85,f125535770dc5b574beb89e776072b42
79,positive,2014-04-11,-7.06,b13f046c80e9735ae1c151c050bec5da
69,positive,2014-04-12,-26.6,f3f652873ac557e0d3ee5e0a9efaeb59
68,positive,2014-04-13,-30.61,5dbfa57fdeca6b92ec55454dea4568af
61,positive,2014-04-14,-29.89,57ba1554326f69299c1aa58333810da7
57,positive,2014-04-15,-28.75,c579fe434cac4dd4ac59edddf9d3d46a
62,positive,2014-04-16,-20.51,4b023da505137da798b36c1a6b53208e
73,positive,2014-04-17,-7.59,8d4bd34eb2469dbfc86ba86b112e1798
78,positive,2014-04-18,13.04,4061b3f3786af239abefe33e184ac727
87,positive,2014-04-19,27.94,8b3cf3aa3380ea85e4790c5a13a989db
85,positive,2014-04-20,39.34,0e62d92de15cc2db58befe21fcdbaeec
93,positive,2014-04-21,63.16,27e66db91bf2e0eb5d7ad7b2d514b062
115,positive,2014-04-22,85.48,3f8d8d9123ad2c425af5254f85ce2954
120,positive,2014-04-23,64.38,a89afacea90a1aa9f8d203c4df8c2b39
114,positive,2014-04-24,46.15,d0f975f29797a37efd3b31b1de0bfa27
113,positive,2014-04-25,29.89,c2b4fd194455c0dec477c6dd580946b1
109,positive,2014-04-26,28.24,d6ccbb07436e8fb50f50a2a220a11f44
108,positive,2014-04-27,16.13,85f95e828de8530d6d04d24ae014f81d
106,positive,2014-04-28,-7.83,de9558a9242fa1d87f1563c04522432f
88,positive,2014-04-29,-26.67,71282aa70ae37be5ca534188a8b49783
83,positive,2014-04-30,-27.19,83ab4867035cbc3f5981b459631b390f
84,positive,2014-05-01,-25.66,37c444dbc7e9bb8468f3d6d9aee7e0f3
88,positive,2014-05-02,-19.27,b7a111a2db19e2236cce3d6d69967722
93,positive,2014-05-03,-13.89,49c64a1ea248e51788714f6e53067d72
92,positive,2014-05-04,-13.21,f3427ea679ccb5db9ac7faf37239866e
110,positive,2014-05-05,25.0,c4db2ecbc73d03784e0483815442402c
116,positive,2014-05-06,39.76,2ea9037cbcc4edc5b171885543d3cd46
121,positive,2014-05-07,44.05,4943e85b256f89cd6671290e5e5e18e4
117,positive,2014-05-08,32.95,5a1f5ff7dbc618cd6f98a7ec62a280e6
114,positive,2014-05-09,22.58,02c1a27bac5ee5a51a119c2a6a71e7ab
113,positive,2014-05-10,22.83,848d38cfc3cc0285eccbec25e32f9fe2
117,positive,2014-05-11,6.36,6e7b802d7e184612a48122c92ca86199
106,positive,2014-05-12,-8.62,4c9216c08fa233f61c13c2bddfbc7c90
96,positive,2014-05-13,-20.66,872de66d75616bc3a46b4fdec3c93ec2
92,positive,2014-05-14,-21.37,88ae13ee20c808688ec1a559196c93ee
97,positive,2014-05-15,-14.91,b651a388e1f5cecf4ec650fa3f184c8a
96,positive,2014-05-16,-15.04,2f83354b753e3ebe4ab5960916ff9b5c
94,positive,2014-05-17,-19.66,4aea96f2bfeaae167953039d84c64606
