LISTING_ID,LISTING_NAME,MINIMUM_NIGHTS,HOST_ID,ROOM_TYPE,PRICE,CREATED_AT,UPDATED_AT
41027667,"N-joy Lichtenberg,next to Friedrichshain-Kreuzberg",2,20545784,Private room,40.000,2019-12-26 19:50:14,2019-12-26 19:50:14
41030791,Mauerpark - quite Apartment on vibrant location,2,320365699,Entire home/apt,79.000,2020-02-04 04:22:46,2020-02-04 04:22:46
41031605,Gemütliche 1-Zimmer Whg. im Herzen Charlottenburgs,3,320380756,Entire home/apt,80.000,2019-12-30 02:51:21,2019-12-30 02:51:21
41035493,COSY STUDIO IN THE HEART OF NEUKÖLLN,1,274596433,Entire home/apt,45.000,2020-02-10 01:32:57,2020-02-10 01:32:57
41040496,cosy art deco house - hot spot in friedrichshain,3,32867728,Private room,40.000,2019-12-23 13:36:05,2019-12-23 13:36:05
41042767,"Steghaus in Berlin-Kladow, 30min. zur City",2,103566451,Entire home/apt,136.000,2020-05-28 00:41:53,2020-05-28 00:41:53
41053541,Lovely long term @ Mitte Berlin,27,320832589,Private room,40.000,2020-02-07 13:13:29,2020-02-07 13:13:29
41055445,Artist flat in Wedding available for one month,29,2289162,Private room,26.000,2021-10-29 00:24:36,2021-10-29 00:24:36
41061299,Schöne Berliner Altbauwohnung in Charlottenburg,4,150288766,Entire home/apt,76.000,2021-11-19 11:15:55,2021-11-19 11:15:55
41061558,steglitzer flat,2,312552543,Entire home/apt,45.000,2020-02-07 21:28:44,2020-02-07 21:28:44
41061572,"Privatzimmer in 3 WG mit Balkon, Tierpark, Berlin.",3,320900607,Private room,20.000,2019-12-22 08:40:07,2019-12-22 08:40:07
41061733,Beautiful & calm apartment with huge balcony,5,27793478,Entire home/apt,100.000,2021-11-16 20:10:10,2021-11-16 20:10:10
41071435,Beautiful alt-bau flat in the heart of Kreuzberg,2,321100395,Entire home/apt,62.000,2020-01-03 02:29:13,2020-01-03 02:29:13
41071494,Lovely flat in Berlin,7,55673009,Entire home/apt,80.000,2020-02-15 10:24:17,2020-02-15 10:24:17
41073093,BEST LOCATION - BEST VIEW - NICE PRICE (870302),2,4032095,Entire home/apt,210.000,2020-01-27 02:56:23,2020-01-27 02:56:23
41073452,Stylish apartment in Berlin-Gesundbrunnen,3,17677975,Entire home/apt,50.000,2020-02-04 08:34:47,2020-02-04 08:34:47
41074015,Modern 80sqm Altbau for your own in cosy Berlin.,7,70300971,Private room,80.000,2021-09-18 15:10:28,2021-09-18 15:10:28
41074426,Zimmer mit eigenem Bad - Nähe Brandenburger Tor,3,208019418,Private room,135.000,2019-12-19 06:04:06,2019-12-19 06:04:06
41076170,spacious apartment in the heart of berlin,27,20207318,Entire home/apt,65.000,2020-01-03 09:24:41,2020-01-03 09:24:41
41079277,2 Zimmer in Altbauwohnung in Berlin-Friedenau,2,321216387,Private room,100.000,2020-01-23 14:19:22,2020-01-23 14:19:22
41085720,Neukölln flat,3,53794130,Private room,30.000,2020-06-30 02:27:26,2020-06-30 02:27:26
41095345,BERLIN LEBT - Wohnung für bis  zu 12 Personen,3,267525825,Entire home/apt,43.000,2020-01-25 02:29:14,2020-01-25 02:29:14
41096389,1-Zi-Wohnung Berlin Mitte | Top Lage,1,321438780,Entire home/apt,54.000,2020-02-20 18:39:48,2020-02-20 18:39:48
41096934,2 Rooms Charming Flat in Quiet Area of Neukölln,3,23893316,Entire home/apt,120.000,2020-02-04 06:18:56,2020-02-04 06:18:56
41099830,Cosy typical Berlin-Apartment in perfect central location at U Bernauer Str. to explore the city.,2,7198786,Private room,83.000,2021-10-27 09:28:05,2021-10-27 09:28:05
41100728,Schöne & große Wohnung in Dahlem/Grunewald,40,10620372,Entire home/apt,30.000,2020-03-08 12:10:28,2020-03-08 12:10:28
41100857,Gemütliche komplette Souterrain-Wohnung +Fahrrad,1,319909471,Entire home/apt,58.000,2019-12-18 08:53:07,2019-12-18 08:53:07
41103146,Unique flat perfectly located in Friedrichshain,2,26669875,Entire home/apt,50.000,2019-12-19 06:44:41,2019-12-19 06:44:41
41103548,Walk distance from Alexanderplatz!,2,192200150,Entire home/apt,75.000,2019-12-26 10:43:51,2019-12-26 10:43:51
41103683,Cosy Appartment Wedding/Mitte,1,11623898,Entire home/apt,80.000,2019-12-22 10:04:09,2019-12-22 10:04:09
41103819,Flat in the heart of Prenzaluerberg!,3,192200150,Entire home/apt,69.000,2020-01-09 12:04:13,2020-01-09 12:04:13
41107280,Boutique apartment near kurfürstendamm,90,321567007,Entire home/apt,50.000,2020-01-01 00:01:55,2020-01-01 00:01:55
41107549,Ein Zimmer für vermieten!!,1,319819250,Private room,27.000,2020-01-14 14:21:05,2020-01-14 14:21:05
41117146,Designed Basement around the Kreuzberg canal,3,302404,Entire home/apt,76.000,2021-10-30 13:38:41,2021-10-30 13:38:41
41119453,Bright sunny flat in Neukölln,4,22140493,Entire home/apt,85.000,2020-03-13 10:12:48,2020-03-13 10:12:48
41120365,"短租公寓,仅限德国留学生。",30,253550770,Shared room,27.000,2021-10-23 10:15:38,2021-10-23 10:15:38
41120455,Center of Berlin - Bedroom + private living room,2,229818288,Private room,51.000,2019-12-19 18:19:39,2019-12-19 18:19:39
41121241,Cozy room in lovely Sprengelkiez,1,42184515,Private room,25.000,2019-12-23 20:02:06,2019-12-23 20:02:06
41123851,COZY~HOME~NEUKÖLLN,2,127664816,Entire home/apt,150.000,2020-02-21 13:44:01,2020-02-21 13:44:01
41127179,Cosy Room in Prenzlauerberg,2,34537843,Private room,39.000,2020-01-04 02:57:14,2020-01-04 02:57:14
41127827,Hausboot DUVAL 4 - mit und ohne Führerschein,2,29966940,Entire home/apt,221.000,2020-06-27 00:42:52,2020-06-27 00:42:52
41128218,Hausboot DUVAL 5 - mit und ohne Führerschein,2,29966940,Entire home/apt,221.000,2020-08-13 05:08:58,2020-08-13 05:08:58
41130331,Spacious room in Wedding,1,264435948,Private room,29.000,2020-02-14 19:48:33,2020-02-14 19:48:33
41131502,Luxurous Penthouse,3,321927242,Entire home/apt,44.000,2020-03-03 22:15:51,2020-03-03 22:15:51
41133602,Kleines Zimmer für einen citytrip mit Kultur,1,53612210,Private room,30.000,2020-01-25 16:26:56,2020-01-25 16:26:56
41138556,Cosy Apartement Prenzlauer Berg,2,129380714,Entire home/apt,55.000,2019-12-24 13:50:43,2019-12-24 13:50:43
41140626,Wunderschönes Apartment am Viktoria-Luise Platz,1,118687717,Private room,70.000,2020-01-18 09:19:34,2020-01-18 09:19:34
41140644,Cozy Penthouse in central Prenzlauer Berg,500,46566344,Entire home/apt,60.000,2021-11-06 03:23:25,2021-11-06 03:23:25
41141122,Ein Zimmer für vermieten,1,319819250,Private room,27.000,2020-01-01 15:01:08,2020-01-01 15:01:08
41142150,Centrally located next to alexander platz,7,25201612,Entire home/apt,41.000,2021-11-14 09:49:28,2021-11-14 09:49:28
41143286,Double Room in charming apartment in Zehlendorf,3,3610884,Private room,49.000,2020-01-20 13:30:24,2020-01-20 13:30:24
41145417,Altbauzimmer in Charlottenburg im Mai - Juni 2020,60,322187248,Private room,40.000,2021-11-06 18:00:25,2021-11-06 18:00:25
41145529,26sqm room+anmeldung in heart of trendy neukölln,2,148882615,Private room,55.000,2020-01-14 18:36:25,2020-01-14 18:36:25
41146919,"Gemütlicher Altbau am Chamissoplatz, Kreuzberg",1,35563615,Entire home/apt,75.000,2020-02-13 05:56:20,2020-02-13 05:56:20
41148186,Luxury Three Story Loft In The Heart Of Kreuzberg,2,108025548,Entire home/apt,249.000,2020-02-29 22:42:17,2020-02-29 22:42:17
41148764,Moderne Unterkunft im Berliner Wedding,1,52505576,Private room,25.000,2020-01-04 14:25:58,2020-01-04 14:25:58
41149085,Only for Girls,7,321263452,Shared room,25.000,2020-01-31 01:56:20,2020-01-31 01:56:20
41155035,"Lovely apartment in Berlin, very central",3,270096880,Entire home/apt,60.000,2020-01-06 14:19:20,2020-01-06 14:19:20
41156214,Modern living for explorers in the heart of Berlin,2,48330762,Entire home/apt,153.000,2021-10-23 20:23:24,2021-10-23 20:23:24
41168410,Cozy Room Close to the City Center,2,322651685,Private room,22.000,2020-01-03 04:02:39,2020-01-03 04:02:39
41173297,Aktuell eingeschränkte Vermitung CORONABEDINGT,2,295206009,Entire home/apt,120.000,2020-02-21 05:16:39,2020-02-21 05:16:39
41173528,Nettes apartement Nähe city,5,222997440,Entire home/apt,40.000,2020-10-12 10:26:19,2020-10-12 10:26:19
41176869,Süßes Apartment Nähe City,5,222997440,Entire home/apt,40.000,2021-06-15 15:44:28,2021-06-15 15:44:28
41178373,Bright minimalistic & cozy appartment Prenzlberg,2,19899160,Entire home/apt,90.000,2020-02-04 22:39:20,2020-02-04 22:39:20
41178472,Beauitiful-Super central -120 sqm-Be my guest!,7,180025652,Entire home/apt,170.000,2020-02-19 22:10:52,2020-02-19 22:10:52
41178509,Cozy room in the heart of Friedrichshain,2,322819820,Private room,65.000,2021-11-16 23:43:58,2021-11-16 23:43:58
41186652,Small private-studio with own bathroom and kitchen,1,273603825,Entire home/apt,30.000,2019-12-30 23:11:33,2019-12-30 23:11:33
41189885,High End Super Quiet Flat in Berlin-Center,3,1297305,Entire home/apt,97.000,2020-01-17 21:03:54,2020-01-17 21:03:54
41195537,Basic and elegantly furnished room.,1,322249807,Private room,29.000,2021-11-11 14:06:32,2021-11-11 14:06:32
41196167,luxus 1kleine wohnung 1zimmer wohnung bis 3 person,1,322963631,Private room,80.000,2020-02-23 04:39:57,2020-02-23 04:39:57
41202289,oldschool industrial design charming room,3,4543752,Private room,40.000,2021-11-01 01:41:36,2021-11-01 01:41:36
41203702,Cozy Berlin Home in Neukölln,1,68980325,Entire home/apt,50.000,2020-06-24 09:21:43,2020-06-24 09:21:43
41205112,Penthouse Apartment Mitte 10 P,2,11297475,Entire home/apt,255.000,2021-11-05 13:09:39,2021-11-05 13:09:39
41208037,Luxury Apartment next to Soho House,7,11726509,Entire home/apt,95.000,2021-11-17 21:52:26,2021-11-17 21:52:26
41220401,"Berlin, Germany",1,310006769,Private room,18.000,2019-12-25 21:17:46,2019-12-25 21:17:46
41220512,"Tiny, individual Room with private Bathroom",30,7662733,Private room,35.000,2020-01-08 13:28:19,2020-01-08 13:28:19
41221347,Perfect stay for 2 in berlin ♥ central & cozy ♥,365,35545913,Entire home/apt,39.000,2021-11-09 12:17:46,2021-11-09 12:17:46
41222188,"Beautiful modern apartment, great location",2,4193735,Private room,35.000,2021-10-30 12:30:39,2021-10-30 12:30:39
41223761,Gemütliches Apartment-Zimmer in Berlin-Wedding,7,15920914,Private room,20.000,2020-01-21 00:50:21,2020-01-21 00:50:21
41224162,"luxe appartement,  metro voor de deur, gratis wifi",3,3779223,Entire home/apt,119.000,2020-06-13 16:28:10,2020-06-13 16:28:10
41225031,Cozy City Apartment in Prenzlauer Berg,2,55780190,Entire home/apt,70.000,2020-02-04 12:22:21,2020-02-04 12:22:21
41229765,Cozy room in vibrant Neukolln neigborhood.,3,37023088,Private room,23.000,2021-11-04 09:23:05,2021-11-04 09:23:05
41239819,2 bright  & quiet rooms in Schöneberg,3,2550020,Private room,49.000,2020-01-13 06:55:23,2020-01-13 06:55:23
41251668,Bright Modern Apartment Central in Berlin-Mitte,2,323883391,Entire home/apt,90.000,2020-01-17 12:13:53,2020-01-17 12:13:53
41253419,Bed in 6 Bed Dorm with breakfast,30,277288176,Shared room,15.000,2020-01-17 09:14:10,2020-01-17 09:14:10
41255310,Apartment for couples in the heart of Neukolln,1,166227698,Entire home/apt,50.000,2021-11-14 03:56:50,2021-11-14 03:56:50
41257420,"Beautiful home - Berliner ""Loft"" ;-)",29,323938509,Entire home/apt,30.000,2021-10-30 12:40:53,2021-10-30 12:40:53
41258143,Beautiful flat next to a lake,5,323945889,Entire home/apt,45.000,2020-01-31 02:24:53,2020-01-31 02:24:53
41258398,Cosy room in the heart of Prenzlauer Berg,2,254344351,Private room,30.000,2020-01-10 15:00:15,2020-01-10 15:00:15
41260542,Cosy room in Berlin Mitte,2,323972144,Private room,30.000,2020-01-02 03:13:21,2020-01-02 03:13:21
41261162,Modern sunny flat on perfect location,5,28971833,Entire home/apt,100.000,2021-10-27 13:50:50,2021-10-27 13:50:50
41263449,Apartment Schlossblick,2,324016157,Entire home/apt,60.000,2020-02-11 20:38:11,2020-02-11 20:38:11
41265593,110qm Dachgeschoss mit grosser Terrasse & Cityview,14,324033341,Entire home/apt,80.000,2021-11-11 06:21:44,2021-11-11 06:21:44
41266800,cosy flat in popular neighbourhood,3,3725219,Entire home/apt,68.000,2020-02-25 14:05:56,2020-02-25 14:05:56
41276507,"Zentrale, großzügig geschnittene Altbauwohnung",5,32928035,Entire home/apt,75.000,2020-01-09 13:15:43,2020-01-09 13:15:43
41277183,Bungalow in Berlin zur Zwischenmiete ab 15.02.20,30,324181574,Entire home/apt,50.000,2021-11-11 07:06:15,2021-11-11 07:06:15
41278378,Stylish and cozy apartment in Kreuzberg,2,34126191,Entire home/apt,70.000,2020-06-27 21:33:52,2020-06-27 21:33:52
41280697,Fantastic flat in the heart of Prenzlauer Berg,60,42399854,Entire home/apt,70.000,2021-11-18 21:52:04,2021-11-18 21:52:04
41281603,Kreuzberg- super central- cosy huge room,2,7840664,Private room,47.000,2020-01-23 19:47:28,2020-01-23 19:47:28
41281623,Cosy big room in Berlin Mitte,2,323972144,Private room,20.000,2020-01-02 21:02:21,2020-01-02 21:02:21
41291399,Between Canal and historical Richardplatz,1,324282747,Entire home/apt,65.000,2020-02-25 00:32:01,2020-02-25 00:32:01
41299065,"Schönes, ruhiges 30 qm Dachgeschosszimmer",30,286070089,Private room,30.000,2021-11-01 16:49:27,2021-11-01 16:49:27
41302291,cosy and sunny room (10 minutes to city centre ),60,66524557,Private room,35.000,2020-06-17 10:03:33,2020-06-17 10:03:33
41303522,Artist home in the heart of Berlin,3,9443197,Private room,40.000,2020-03-02 07:17:53,2020-03-02 07:17:53
41303798,Awesome room in flat near Schlesiches Tor,4,324493137,Private room,30.000,2021-07-26 16:35:48,2021-07-26 16:35:48
41304195,"Bett & Bad - 25 qm, ruhiges  Zimmer City-Westlage",2,324502115,Private room,37.000,2020-02-21 08:27:57,2020-02-21 08:27:57
41305171,Charming and quiet room in the center of Kreuzberg,2,27118353,Private room,45.000,2020-01-19 19:00:16,2020-01-19 19:00:16
41305342,Neat small room in Zehlendorf,5,321927242,Private room,22.000,2020-01-11 05:32:38,2020-01-11 05:32:38
41306967,.Comfortable Private Room Nr. 6,1,39924277,Private room,47.000,2021-04-06 10:24:06,2021-04-06 10:24:06
41307095,70sqm in Berlin Mitte: Newly furnished apartment,7,18238569,Entire home/apt,45.000,2021-11-19 10:23:22,2021-11-19 10:23:22
41313740,A private room in the city center,1,299338718,Private room,29.000,2020-01-13 11:22:22,2020-01-13 11:22:22
41329701,Beautiful 44sqm + Balcony in Friedrichshain,2,237949725,Entire home/apt,75.000,2020-09-06 07:16:28,2020-09-06 07:16:28
41330406,Charming apartment in Schöneberg,90,2005818,Entire home/apt,35.000,2020-06-20 11:57:21,2020-06-20 11:57:21
41330790,1- Zimmer Wohnung mit modernem Interior,62,271235180,Entire home/apt,49.000,2021-11-08 23:39:58,2021-11-08 23:39:58
41332712,Top Angebot!v Neu renoviert. Luxuriös mit Terrasse,7,253869373,Entire home/apt,75.000,2020-02-27 09:51:14,2020-02-27 09:51:14
41333559,Twin room with private bathroom,30,277288176,Private room,50.000,2020-02-16 05:17:33,2020-02-16 05:17:33
41333651,Large and quite room in east Berlin,2,35756433,Private room,24.000,2021-11-15 00:35:12,2021-11-15 00:35:12
41334756,Quiet Flat in Wedding close to the park.,7,18751198,Entire home/apt,33.000,2021-10-30 15:18:29,2021-10-30 15:18:29
41336107,Twin room shared bathroom,30,277288176,Private room,50.000,2020-01-20 17:59:10,2020-01-20 17:59:10
41337319,Single room shared bathroom,30,277288176,Private room,50.000,2020-01-10 03:05:39,2020-01-10 03:05:39
41343357,"120 sqm Bright, Cosy Appartment for Families",28,7427469,Entire home/apt,120.000,2021-11-04 15:25:51,2021-11-04 15:25:51
41347401,Cosy room with balcony + dog at canal in Kreuzberg,1,324947537,Private room,36.000,2020-01-08 02:08:45,2020-01-08 02:08:45
41347742,Zimmer für 2 am Nollendorfplatz,1,324932700,Private room,80.000,2021-10-26 14:18:51,2021-10-26 14:18:51
41359244,Berlin Zentrum näher Potsdamer Platz,2,157216702,Private room,45.000,2021-11-17 23:11:34,2021-11-17 23:11:34
41359499,Bed in 4 bed dorm with breakfast,30,277288176,Shared room,15.000,2020-07-08 08:29:16,2020-07-08 08:29:16
41359889,Bed in 8 bed dorm with bathroom,30,277288176,Shared room,15.000,2020-02-05 06:53:17,2020-02-05 06:53:17
41360299,Bed in 7 bed dorm - Grand Hostel Berlin Classic,30,277288176,Shared room,15.000,2020-01-10 02:19:55,2020-01-10 02:19:55
41360926,Bed in 5 bed dorm - Grand Hostel Berlin Classic,30,277288176,Shared room,15.000,2020-02-08 01:05:06,2020-02-08 01:05:06
41362381,Bed in 6/7 bed dorm de luxe,30,277288176,Shared room,15.000,2020-02-16 06:37:20,2020-02-16 06:37:20
41363816,"Huge 5 rooms (140sqm), bright&calm, central P-Berg",4,2315135,Entire home/apt,139.000,2020-01-28 09:43:06,2020-01-28 09:43:06
41365897,Luxurious rooftop space (terrace) in best location,3,15547994,Entire home/apt,80.000,2020-01-18 07:12:26,2020-01-18 07:12:26
41367057,Your 50m² in the cultural heart of Berlin,2,138694839,Entire home/apt,70.000,2020-01-11 03:13:20,2020-01-11 03:13:20
41367470,Clärchen’s cosy garden cottage near Adlershof/SXF,2,180638720,Entire home/apt,87.000,2020-01-20 12:21:08,2020-01-20 12:21:08
41371095,Quiet central apartment with private garden,14,19640594,Entire home/apt,75.000,2021-10-27 08:31:25,2021-10-27 08:31:25
41374406,cosy artist apartment with balcony,5,12446917,Entire home/apt,85.000,2020-02-18 08:27:51,2020-02-18 08:27:51
41387524,Ein Zimmer zur Zwischenmiete in 2er WG,20,72716547,Private room,22.000,2021-11-07 22:05:05,2021-11-07 22:05:05
41387677,"Ruhige, besondere Maisonette im Süden am Ring",10,99404159,Entire home/apt,25.000,2020-01-14 19:57:39,2020-01-14 19:57:39
41389859,Made with love Appartment,2,325522816,Private room,35.000,2020-01-31 20:47:05,2020-01-31 20:47:05
41390202,Britzer Garten Appartment,3,325522826,Entire home/apt,70.000,2021-07-06 12:17:20,2021-07-06 12:17:20
41391369,Cute room in top location (Schillerkiez),4,24247225,Private room,27.000,2021-10-30 11:27:30,2021-10-30 11:27:30
41392394,Bed in 4 bed dorm with bathroom,30,325537173,Shared room,15.000,2020-01-21 19:17:07,2020-01-21 19:17:07
41396035,Cozy room in the heart of Rixdorf Neukölln,2,39032040,Private room,28.000,2021-11-18 03:02:39,2021-11-18 03:02:39
41401682,Neukölln room with everything in walking distance,2,5518188,Private room,30.000,2021-07-30 20:37:08,2021-07-30 20:37:08
41402268,Apartment am Hotspot im Szenekiez Friedrichshain,4,48573522,Entire home/apt,85.000,2020-02-14 02:27:07,2020-02-14 02:27:07
41403574,Hotelzimmer in Berlin | Prenzlauer Berg | 9 | NEU,1,278539159,Entire home/apt,60.000,2020-02-06 04:59:38,2020-02-06 04:59:38
41404299,Cozy Central Apartment,1,325656076,Entire home/apt,55.000,2020-01-18 23:09:14,2020-01-18 23:09:14
41420913,Bed in 8 beds dorm with bathroom,30,325537173,Shared room,15.000,2020-01-27 23:08:45,2020-01-27 23:08:45
41421289,Apartment in Center from Berlin,4,222088950,Entire home/apt,60.000,2021-11-14 11:21:20,2021-11-14 11:21:20
41421410,Room in Moabit near central station,1,311966634,Private room,35.000,2021-11-06 09:18:46,2021-11-06 09:18:46
41422019,Double room with private bathroom,30,325537173,Private room,15.000,2021-10-23 23:19:31,2021-10-23 23:19:31
41422691,Single room with private bathroom,30,325537173,Private room,15.000,2020-02-08 22:45:00,2020-02-08 22:45:00
41423018,Twin room with private bathroom,30,325537173,Private room,15.000,2021-10-27 03:48:27,2021-10-27 03:48:27
41424527,Bright and cosy  room in Friedrichshain,3,66094807,Private room,40.000,2020-01-21 00:43:52,2020-01-21 00:43:52
41424753,"Wonderful & cozy stay, awesome location in Berlin",1,76703729,Private room,45.000,2021-11-06 16:12:03,2021-11-06 16:12:03
41430587,Micoswohnung,1,325856414,Private room,80.000,2021-11-18 16:09:19,2021-11-18 16:09:19
41432279,Neukölln- mit Garten,2,19255545,Private room,40.000,2021-11-08 11:52:51,2021-11-08 11:52:51
41433182,two rooms in the center for group/family trip,2,163284016,Private room,28.000,2020-01-22 08:24:14,2020-01-22 08:24:14
41440186,SCHÖNEBERG NICE ROOM,2,149669030,Shared room,14.000,2021-10-28 16:31:29,2021-10-28 16:31:29
41441353,Lovely room in the heart of Kreuzberg,1,120899289,Private room,30.000,2020-01-01 09:19:16,2020-01-01 09:19:16
41443420,Sunny Private Flat - 3 min to U and S-Bahn,2,31427469,Entire home/apt,25.000,2019-12-26 20:55:42,2019-12-26 20:55:42
41443900,"Sonnige, komfortable Wohnung in Prenzlauer Berg.",7,173606747,Entire home/apt,32.000,2021-10-23 02:33:33,2021-10-23 02:33:33
41444272,"Studio Apartment, fully furnished",5,326126612,Entire home/apt,50.000,2021-10-29 22:47:33,2021-10-29 22:47:33
41447797,Spacious extraordinary Apart. in the heart of B,4,17530959,Entire home/apt,220.000,2021-07-04 07:00:19,2021-07-04 07:00:19
41448193,One bedroom available in a 75 sqm apartment,10,104868727,Private room,18.000,2020-02-23 02:32:10,2020-02-23 02:32:10
41450308,Grün wohnen in der Metropole,1,132041285,Entire home/apt,61.000,2020-01-29 10:23:22,2020-01-29 10:23:22
41451967,Cozy apartment in the heart of Neukölln,3,156869645,Entire home/apt,50.000,2020-01-11 22:21:41,2020-01-11 22:21:41
41453823,"Central Bohème Apartment, Berlin Friedrichshain",4,32783756,Private room,140.000,2020-02-01 22:53:54,2020-02-01 22:53:54
41456399,Luxus Appartement im Herzen von Berlin,2,131900840,Entire home/apt,190.000,2021-10-24 14:59:45,2021-10-24 14:59:45
41467597,"Cozy & balcony, 1- bedroom apartment in Neukölln",2,181657115,Entire home/apt,60.000,2020-01-27 09:11:59,2020-01-27 09:11:59
41470678,"Schlafcouch für eine Person, Weibche bevorzugt!",1,302305154,Shared room,10.000,2021-10-21 07:22:57,2021-10-21 07:22:57
41476140,Room in Apartment in Mitte,2,4200829,Private room,42.000,2020-01-21 16:57:08,2020-01-21 16:57:08
41479133,Hotelzimmer in Berlin | Prenzlauer Berg | 10 | NEU,1,278539159,Entire home/apt,60.000,2020-01-23 03:27:01,2020-01-23 03:27:01
41480593,Cosy Studio in Schillerkiez,92,14133079,Entire home/apt,58.000,2021-03-24 09:21:11,2021-03-24 09:21:11
41493858,Beautiful flat in the heart of Neukölln,1,190998588,Entire home/apt,79.000,2020-01-25 03:37:15,2020-01-25 03:37:15
41502617,Helles Zimmer mitten in der Hauptstadt,3,290262401,Private room,50.000,2020-02-18 11:38:11,2020-02-18 11:38:11
41503993,Fairytale in Sony Center Berlin,2,105945584,Private room,179.000,2021-11-09 10:49:24,2021-11-09 10:49:24
41512978,"Rixdorf center of Neukölln, big bright rooms",30,3021056,Private room,35.000,2021-11-07 18:42:40,2021-11-07 18:42:40
41520022,Relax 30 minutes from the Brandenburg Gate,5,4343325,Private room,25.000,2020-01-26 00:35:51,2020-01-26 00:35:51
41521384,Stunning loft with natural light & roof terrace,2,49566100,Entire home/apt,100.000,2020-01-30 09:35:04,2020-01-30 09:35:04
41524403,gemütliches WG Zimmer in Berlin-Friedrichshain,3,327063934,Entire home/apt,44.000,2020-01-21 09:29:16,2020-01-21 09:29:16
41526927,Sehr Zentrale nette kleine 1 Zimmer Wohnung mit Te,1,274712635,Entire home/apt,40.000,2021-10-24 09:56:15,2021-10-24 09:56:15
41528404,Klein aber fein - Zentral und doch ruhig,1,295114863,Private room,35.000,2020-01-18 02:50:28,2020-01-18 02:50:28
41530181,Container Apartment in Berlin,60,147556938,Entire home/apt,22.000,2021-11-14 20:41:00,2021-11-14 20:41:00
41530383,"Clean, Cosy One-Bedroom in hip Neukölln district!",2,327117455,Entire home/apt,37.000,2020-01-05 06:22:52,2020-01-05 06:22:52
41533795,1 Zimmer in einem Appart von 2 Zimmern zuvermieten,5,298161984,Private room,40.000,2021-10-23 23:57:14,2021-10-23 23:57:14
41548204,schönes Zimmer zur Zwischenmiete in Berlin Mitte,7,14992299,Private room,24.000,2021-11-03 00:18:21,2021-11-03 00:18:21
41555656,Beautiful old-style room in the heart of Kreuzberg,1,15490912,Private room,35.000,2020-03-02 02:36:47,2020-03-02 02:36:47
41563875,Gemütliche Unterkunft im schönen Prenzlauer Berg,6,326926944,Entire home/apt,68.000,2020-01-14 07:19:55,2020-01-14 07:19:55
41571557,The Cozy Neukölln,3,7689046,Entire home/apt,80.000,2020-02-08 02:20:45,2020-02-08 02:20:45
41571982,Large sunny room in Alt-Treptow,2,327598941,Private room,25.000,2020-01-31 05:50:50,2020-01-31 05:50:50
41572122,Beautifully sunny loft with big rooftop terrace,3,327601894,Entire home/apt,155.000,2020-01-23 19:21:53,2020-01-23 19:21:53
41573684,Cozy room in hottest part of Berlin-Kreuzberg,3,20934692,Private room,37.000,2021-10-25 01:17:15,2021-10-25 01:17:15
41574649,Ferienwohnung in Friedrichshain,92,284682211,Entire home/apt,64.000,2020-02-07 11:09:48,2020-02-07 11:09:48
41576901,"Zentrale, gemütliche 2 Zimmerwohnung in Wedding",2,248820265,Entire home/apt,60.000,2020-02-20 10:36:01,2020-02-20 10:36:01
41577464,Sonnige Wohnung im hippen Nordneukölln/Weserkiez,2,21345414,Entire home/apt,40.000,2020-03-02 07:24:04,2020-03-02 07:24:04
41578535,mk | hotel berlin - Einzelzimmer Superior,1,268075764,Private room,99.000,2020-02-28 04:26:42,2020-02-28 04:26:42
41578722,mk | hotel berlin - Doppelzimmer Superior,1,268075764,Private room,113.000,2021-10-29 08:13:53,2021-10-29 08:13:53
41582015,Cosy apartment in Berlin - Friedenau,5,82838371,Entire home/apt,63.000,2021-10-30 18:14:39,2021-10-30 18:14:39
41583791,Helle DG-Wohnung für 8 Personen in zentraler Lage,4,327738948,Entire home/apt,200.000,2020-02-06 22:28:37,2020-02-06 22:28:37
41584387,Relax and dance,2,224487852,Entire home/apt,109.000,2020-01-30 20:28:55,2020-01-30 20:28:55
41588395,Cosy room in the heart of Friedrichshain,3,24736843,Private room,80.000,2020-01-14 20:49:56,2020-01-14 20:49:56
41589776,"Room in big apartment, near  East Side Gallery",1,327800629,Private room,60.000,2021-10-24 20:39:09,2021-10-24 20:39:09
41589933,Sanierte Altbauwohnung im Szenebezirk Neukölln,3,72471738,Entire home/apt,109.000,2021-10-21 12:53:49,2021-10-21 12:53:49
41600799,Familienwohnung im Herzen des Schillerkiezes,6,327422254,Entire home/apt,102.000,2020-01-30 06:05:24,2020-01-30 06:05:24
41611703,Modern Living,30,192200150,Entire home/apt,75.000,2021-11-17 04:44:56,2021-11-17 04:44:56
41615519,nice bright room in a quiet area,2,280399736,Private room,46.000,2020-02-01 12:09:03,2020-02-01 12:09:03
41620133,"Studio - zentral, attraktiv, kompakt und großzügig",2,698575,Entire home/apt,145.000,2021-07-12 17:42:51,2021-07-12 17:42:51
41627196,Gemütliche  Wohnung In Pankow,3,101518093,Entire home/apt,60.000,2020-01-30 08:14:32,2020-01-30 08:14:32
41628215,Spacious and bright Room in Neukölln,14,126421144,Private room,20.000,2020-02-22 20:09:06,2020-02-22 20:09:06
41636394,Cozy spacy room w/bunk bed in old Berlin building,7,14427855,Private room,27.000,2020-02-18 01:10:56,2020-02-18 01:10:56
