LISTING_ID,LISTING_NAME,LISTING_URL,ROOM_TYPE,MINIMUM_NIGHTS,HOST_ID,PRICE_STR,CREATED_AT,UPDATED_AT
41857300,Beautiful family apartment in Mitte,https://www.airbnb.com/rooms/41857300,Entire home/apt,92,369677,$65.00,2020-04-17 21:18:09,2020-04-17 21:18:09
41867413,Cosy flat near TXL and Messe Berlin,https://www.airbnb.com/rooms/41867413,Private room,1,89979907,$25.00,2020-03-07 03:15:32,2020-03-07 03:15:32
41869139,Private room in a 4 room Apartment.,https://www.airbnb.com/rooms/41869139,Private room,2,37295091,$60.00,2020-01-31 17:25:38,2020-01-31 17:25:38
41869836,Einzelzimmer Standard,https://www.airbnb.com/rooms/41869836,Private room,1,7031936,$49.00,2021-11-08 07:31:23,2021-11-08 07:31:23
41871981,super apartment in berlin,https://www.airbnb.com/rooms/41871981,Entire home/apt,5,330807863,$70.00,2020-01-31 08:08:21,2020-01-31 08:08:21
41878907,Nice and easy,https://www.airbnb.com/rooms/41878907,Entire home/apt,3,161676733,$43.00,2020-01-16 20:23:27,2020-01-16 20:23:27
41895604,"Modernes Ferienappartment (2) ruhig, gute Lage",https://www.airbnb.com/rooms/41895604,Entire home/apt,2,331300291,$68.00,2020-02-13 10:07:36,2020-02-13 10:07:36
41897771,Einzelzimmer Standard,https://www.airbnb.com/rooms/41897771,Private room,1,7031936,$49.00,2021-07-13 13:36:04,2021-07-13 13:36:04
41897869,Hip Waterfront Penthouse for Monthly Stays,https://www.airbnb.com/rooms/41897869,Entire home/apt,28,1338633,$100.00,2020-03-20 02:00:49,2020-03-20 02:00:49
41900435,Privatzimmer,https://www.airbnb.com/rooms/41900435,Private room,2,331330348,$49.00,2020-02-08 00:25:32,2020-02-08 00:25:32
41902705,"In ruhiger, grüner Lage. Modernes Appartement (1)",https://www.airbnb.com/rooms/41902705,Entire home/apt,2,331300291,$55.00,2020-02-05 05:17:17,2020-02-05 05:17:17
41904288,"New apartment near Potsdamer Platz, view of park",https://www.airbnb.com/rooms/41904288,Entire home/apt,2,331360276,$60.00,2020-01-29 02:15:29,2020-01-29 02:15:29
41906128,"Large penthouse apartment, two large sun terraces",https://www.airbnb.com/rooms/41906128,Private room,10,6995696,$35.00,2020-02-28 14:48:24,2020-02-28 14:48:24
41907296,*New* Stylish Penthouse with own Rooftop Terrace,https://www.airbnb.com/rooms/41907296,Private room,5,15705613,$79.00,2021-06-30 03:48:08,2021-06-30 03:48:08
41909252,Plänterwald,https://www.airbnb.com/rooms/41909252,Entire home/apt,7,161114176,$41.00,2021-10-28 00:59:27,2021-10-28 00:59:27
41917288,Schönes Zimmer im Schillerkiez,https://www.airbnb.com/rooms/41917288,Private room,2,58988589,$20.00,2020-02-09 21:06:17,2020-02-09 21:06:17
41918422,New Green Single,https://www.airbnb.com/rooms/41918422,Entire home/apt,3,63232479,$73.00,2020-02-11 02:38:45,2020-02-11 02:38:45
41918423,New Green 3 centrally located in Mitte,https://www.airbnb.com/rooms/41918423,Entire home/apt,2,63232479,$90.00,2020-06-22 09:02:23,2020-06-22 09:02:23
41918424,New Green 1 centrally located in Berlin (road side),https://www.airbnb.com/rooms/41918424,Entire home/apt,2,63232479,$90.00,2020-06-29 19:03:43,2020-06-29 19:03:43
41918425,New Green 2 centrally located in Berlin,https://www.airbnb.com/rooms/41918425,Entire home/apt,2,63232479,$90.00,2020-02-15 14:23:30,2020-02-15 14:23:30
41918427,New Green 4 centrally located in Berlin,https://www.airbnb.com/rooms/41918427,Entire home/apt,2,63232479,$90.00,2021-06-11 04:43:54,2021-06-11 04:43:54
41919570,Modern Place in Berlin Mitte,https://www.airbnb.com/rooms/41919570,Entire home/apt,5,329551372,$48.00,2021-06-15 00:35:08,2021-06-15 00:35:08
41922941,Doppelzimmer Standart,https://www.airbnb.com/rooms/41922941,Private room,1,7031936,$69.00,2021-11-12 18:18:12,2021-11-12 18:18:12
41923918,Doppelzimmer Standart,https://www.airbnb.com/rooms/41923918,Private room,1,7031936,$69.00,2021-10-29 20:43:36,2021-10-29 20:43:36
41924130,Schöne Unterkunft in Berliner Jugendstil Wohnhaus,https://www.airbnb.com/rooms/41924130,Private room,3,7234685,$50.00,2020-02-16 19:35:42,2020-02-16 19:35:42
41924216,Appartment für 3 Person,https://www.airbnb.com/rooms/41924216,Private room,1,7031936,$89.00,2020-02-24 16:36:07,2020-02-24 16:36:07
41924747,Appartment für 4 Person,https://www.airbnb.com/rooms/41924747,Private room,1,7031936,$115.00,2021-07-13 03:41:18,2021-07-13 03:41:18
41924778,"Family Place, 3-bedrooms with love n‘light,K-BERG!",https://www.airbnb.com/rooms/41924778,Entire home/apt,4,331695672,$162.00,2020-02-16 23:27:53,2020-02-16 23:27:53
41926085,"Two Rooms in a big sunny flat,  kid friendly",https://www.airbnb.com/rooms/41926085,Private room,3,331695672,$50.00,2020-02-02 08:04:34,2020-02-02 08:04:34
41930831,"Wunderschöne, geräumige Wohnung",https://www.airbnb.com/rooms/41930831,Entire home/apt,7,331749573,$60.00,2021-10-29 14:21:54,2021-10-29 14:21:54
41944077,"Cosy room, close to Friedrichshain",https://www.airbnb.com/rooms/41944077,Private room,2,151405010,$42.00,2021-07-17 00:03:31,2021-07-17 00:03:31
41947246,Spacious room in Rixdorf/Neukölln. Kids friendly!,https://www.airbnb.com/rooms/41947246,Private room,2,39205147,$80.00,2020-08-06 14:56:33,2020-08-06 14:56:33
41954411,Cosy Apartment in the Heart of Kreuzberg.,https://www.airbnb.com/rooms/41954411,Entire home/apt,2,37221382,$89.00,2021-09-28 08:46:56,2021-09-28 08:46:56
41969141,Berlin Home with a view (Friedrichshain),https://www.airbnb.com/rooms/41969141,Entire home/apt,5,332236818,$79.00,2020-02-25 07:31:35,2020-02-25 07:31:35
41969188,Flat in the Heart of Kreuzberg,https://www.airbnb.com/rooms/41969188,Entire home/apt,4,332237059,$55.00,2021-10-29 14:49:36,2021-10-29 14:49:36
41969286,Top holiday apartment in Friedrichshain,https://www.airbnb.com/rooms/41969286,Entire home/apt,3,332021618,$138.00,2020-07-20 22:20:29,2020-07-20 22:20:29
41970219,"Cosy Place for 4, near Parks and Water",https://www.airbnb.com/rooms/41970219,Entire home/apt,7,4354642,$60.00,2020-03-08 15:49:09,2020-03-08 15:49:09
41973915,Gemütliches zimmer am weißensee,https://www.airbnb.com/rooms/41973915,Private room,4,316428315,$50.00,2021-09-04 21:11:05,2021-09-04 21:11:05
41974161,Beautiful Old Flat in West-Berlin,https://www.airbnb.com/rooms/41974161,Private room,2,20109983,$39.00,2020-02-21 13:10:25,2020-02-21 13:10:25
41976564,"Stylish Kreuzberg Flat,  Next to the Canal",https://www.airbnb.com/rooms/41976564,Entire home/apt,20,332291334,$50.00,2020-02-17 10:43:47,2020-02-17 10:43:47
41983872,Bedroom in nice penthouse.,https://www.airbnb.com/rooms/41983872,Private room,2,903480,$30.00,2020-02-16 05:04:39,2020-02-16 05:04:39
41987965,16SqM of furnished room with shared kitchen & bath,https://www.airbnb.com/rooms/41987965,Private room,2,332472850,$14.00,2021-11-12 06:16:07,2021-11-12 06:16:07
41989804,No longer available!!!,https://www.airbnb.com/rooms/41989804,Private room,10,248696847,$15.00,2020-03-01 01:43:29,2020-03-01 01:43:29
41990166,Schönes Privatzimmer in Reihenhaus,https://www.airbnb.com/rooms/41990166,Private room,1,34123893,$37.00,2020-02-10 15:20:50,2020-02-10 15:20:50
42008800,❤50% Rabatt❤HomeOffice❤Zentr-Kreuzberg,https://www.airbnb.com/rooms/42008800,Private room,1,143778350,$50.00,2021-07-04 03:56:45,2021-07-04 03:56:45
42009154,Bright and quiet apartment in Neukölln,https://www.airbnb.com/rooms/42009154,Private room,2,28511583,$39.00,2020-02-05 02:56:57,2020-02-05 02:56:57
42009479,central cozy room with balcony near Kudamm & Messe,https://www.airbnb.com/rooms/42009479,Private room,2,226345338,$40.00,2020-03-18 09:40:10,2020-03-18 09:40:10
42009565,Doppelzimmer Standard-Hotel TiergartenBerlinMitte,https://www.airbnb.com/rooms/42009565,Private room,1,167652613,$260.00,2021-08-16 19:20:30,2021-08-16 19:20:30
42010768,A beautiful single room in the Center.,https://www.airbnb.com/rooms/42010768,Private room,1,48182523,$15.00,2020-03-01 21:56:55,2020-03-01 21:56:55
42011414,Einzelzimmer Standard-Hotel Tiergarten BerlinMitte,https://www.airbnb.com/rooms/42011414,Private room,1,167652613,$236.00,2020-03-01 18:06:48,2020-03-01 18:06:48
42011544,Central Appartement Berlin Mitte Alexanderpatz,https://www.airbnb.com/rooms/42011544,Entire home/apt,3,15428277,$55.00,2020-03-06 16:58:54,2020-03-06 16:58:54
42017002,Beautiful and spacious room available 2.03 - 8.03,https://www.airbnb.com/rooms/42017002,Private room,6,71523227,$140.00,2021-11-02 19:47:59,2021-11-02 19:47:59
42018290,"Big room with balcony, fan and TV (HDMI cable)",https://www.airbnb.com/rooms/42018290,Private room,7,332937779,$50.00,2020-08-01 00:56:36,2020-08-01 00:56:36
42018546,"Cosy, Quiet Berlin Apartment in ""Szenekiez""",https://www.airbnb.com/rooms/42018546,Entire home/apt,1,1194570,$124.00,2020-02-02 05:05:59,2020-02-02 05:05:59
42020197,Wohnen wie im 5 Sterne Hotel,https://www.airbnb.com/rooms/42020197,Private room,90,241893881,$50.00,2021-10-22 14:30:55,2021-10-22 14:30:55
42027419,"Cozy, quiet home with small Garden",https://www.airbnb.com/rooms/42027419,Entire home/apt,4,9458179,$48.00,2020-02-04 08:38:13,2020-02-04 08:38:13
42031353,- U3 1.OG-,https://www.airbnb.com/rooms/42031353,Entire home/apt,2,188849025,$75.00,2020-02-01 00:49:43,2020-02-01 00:49:43
42033637,Gemütliches Zuhause in Berlin Pankow,https://www.airbnb.com/rooms/42033637,Entire home/apt,7,333116165,$35.00,2021-11-19 05:44:20,2021-11-19 05:44:20
42037351,"Waterfront Loft, 130 m² – ideal for Fam./Business",https://www.airbnb.com/rooms/42037351,Entire home/apt,3,150678920,$258.00,2020-02-13 12:13:58,2020-02-13 12:13:58
42040985,• private room • cosy • calm • central • P-Berg,https://www.airbnb.com/rooms/42040985,Private room,6,25315291,$60.00,2021-11-05 03:19:30,2021-11-05 03:19:30
42041978,TREASURE OF MOABIT,https://www.airbnb.com/rooms/42041978,Private room,4,25926578,$35.00,2020-02-10 14:24:46,2020-02-10 14:24:46
42042601,Schöne Kiez Altbauwohnung nahe Tempelhofer Feld,https://www.airbnb.com/rooms/42042601,Entire home/apt,7,59927929,$70.00,2021-11-09 16:54:48,2021-11-09 16:54:48
42042663,Great Apartment in lovely neighborhood,https://www.airbnb.com/rooms/42042663,Entire home/apt,91,4812600,$50.00,2020-06-03 12:07:55,2020-06-03 12:07:55
42045052,New FancyBerlin CityCenter 2Rms Loft Best Location,https://www.airbnb.com/rooms/42045052,Entire home/apt,1,167881332,$147.00,2020-02-27 22:20:21,2020-02-27 22:20:21
42054791,Studio near Tempelhofer field,https://www.airbnb.com/rooms/42054791,Entire home/apt,62,74848691,$50.00,2021-11-10 20:11:17,2021-11-10 20:11:17
42055677,"Beautiful, bright new room. Fast WLAN.Convenient",https://www.airbnb.com/rooms/42055677,Private room,1,147616944,$50.00,2020-05-19 03:05:11,2020-05-19 03:05:11
42059333,Cuba apartment,https://www.airbnb.com/rooms/42059333,Entire home/apt,1,87442687,$58.00,2021-11-13 03:32:38,2021-11-13 03:32:38
42059370,"Apartment ""1st class""",https://www.airbnb.com/rooms/42059370,Entire home/apt,1,87442687,$48.00,2021-11-13 20:20:07,2021-11-13 20:20:07
42059386,Small furnished Apartment in Berlin Mitte,https://www.airbnb.com/rooms/42059386,Entire home/apt,1,87442687,$64.00,2021-10-25 08:41:13,2021-10-25 08:41:13
42059405,Fritz-Schloss Apartment,https://www.airbnb.com/rooms/42059405,Entire home/apt,1,87442687,$276.00,2021-07-24 12:12:57,2021-07-24 12:12:57
42059417,Magic Door Apartment,https://www.airbnb.com/rooms/42059417,Entire home/apt,1,87442687,$276.00,2020-08-08 04:39:54,2020-08-08 04:39:54
42059432,Fast Perfekt,https://www.airbnb.com/rooms/42059432,Entire home/apt,1,87442687,$69.00,2021-06-23 02:38:00,2021-06-23 02:38:00
42060467,1NEW FANCY FACTORY LOFT CITY CENTER MITTE PRIME,https://www.airbnb.com/rooms/42060467,Entire home/apt,1,167881332,$235.00,2020-02-07 10:09:07,2020-02-07 10:09:07
42061833,Gemütliche Wohnung mit Retro-Charme,https://www.airbnb.com/rooms/42061833,Entire home/apt,3,26639405,$75.00,2020-02-11 13:14:44,2020-02-11 13:14:44
42062033,"Large, bright flat w/balcony in heart of Kreuzberg",https://www.airbnb.com/rooms/42062033,Entire home/apt,5,37339671,$100.00,2020-02-19 18:10:25,2020-02-19 18:10:25
42064676,Private room 5 minutes from Potsdamer Platz,https://www.airbnb.com/rooms/42064676,Private room,1,64147753,$16.00,2020-01-29 17:27:55,2020-01-29 17:27:55
42065998,★50％ Corana Discount★ HomeOffice★DT-Kreuzberg,https://www.airbnb.com/rooms/42065998,Private room,1,143778350,$55.00,2020-08-31 03:25:25,2020-08-31 03:25:25
42068670,"charming old apartment, Berlin center",https://www.airbnb.com/rooms/42068670,Private room,5,205235114,$30.00,2020-02-05 06:08:53,2020-02-05 06:08:53
42071330,Great Apartment in a lovely Area,https://www.airbnb.com/rooms/42071330,Entire home/apt,91,4812600,$59.00,2020-10-13 08:13:50,2020-10-13 08:13:50
42072605,Beautiful Room and a nice view over Wedding,https://www.airbnb.com/rooms/42072605,Private room,1,219276021,$25.00,2021-10-23 18:52:52,2021-10-23 18:52:52
42080191,Super Central & Quiet Design Apartment,https://www.airbnb.com/rooms/42080191,Entire home/apt,4,333674406,$69.00,2020-02-04 22:18:51,2020-02-04 22:18:51
42086099,Ruhiges und gemütliches Zimmer,https://www.airbnb.com/rooms/42086099,Private room,1,76923074,$50.00,2021-10-26 23:43:19,2021-10-26 23:43:19
42089009,#109 Be my guest,https://www.airbnb.com/rooms/42089009,Entire home/apt,3,304345361,$104.00,2020-02-28 22:32:29,2020-02-28 22:32:29
42089541,Dreamy designed studio APT in Wedding/Osloer Str**,https://www.airbnb.com/rooms/42089541,Entire home/apt,62,3868992,$65.00,2020-07-29 15:32:15,2020-07-29 15:32:15
42089677,BERLIN PUR -3 Zimmer für bis zu 12 Personen,https://www.airbnb.com/rooms/42089677,Entire home/apt,3,267525825,$43.00,2020-02-15 10:57:52,2020-02-15 10:57:52
42090722,"Großzügiges, helles Loft auf Havel-Insel Eiswerder",https://www.airbnb.com/rooms/42090722,Entire home/apt,3,129770901,$101.00,2020-07-06 13:02:51,2020-07-06 13:02:51
42093375,Big room in super central location (Altbau),https://www.airbnb.com/rooms/42093375,Private room,4,110648151,$100.00,2020-02-25 12:41:50,2020-02-25 12:41:50
42095574,Spacious apartment in trendy Friedrichshain,https://www.airbnb.com/rooms/42095574,Entire home/apt,5,5630288,$100.00,2020-07-21 06:23:02,2020-07-21 06:23:02
42097632,Lovely studio apartment in the Heart of Wedding**,https://www.airbnb.com/rooms/42097632,Entire home/apt,60,3868992,$105.00,2021-11-15 09:11:09,2021-11-15 09:11:09
42097992,STUDIO  APT SAFARI LOVE in Wedding/Osloer Str**,https://www.airbnb.com/rooms/42097992,Entire home/apt,30,3868992,$70.00,2020-10-26 19:15:54,2020-10-26 19:15:54
42098303,"Cozy, comfy and well located apartment in Berlin",https://www.airbnb.com/rooms/42098303,Entire home/apt,14,10491490,$40.00,2020-02-19 06:58:28,2020-02-19 06:58:28
42098679,LOVELY APT IN THE HEART OF CITY CENTER - MITTE**,https://www.airbnb.com/rooms/42098679,Entire home/apt,14,3868992,$105.00,2020-06-29 17:31:03,2020-06-29 17:31:03
42101571,Treehouse in old Jewish quarter,https://www.airbnb.com/rooms/42101571,Entire home/apt,3,16144668,$65.00,2020-02-24 21:04:17,2020-02-24 21:04:17
42102967,Nice and comfortable studio in Spandau (16.1),https://www.airbnb.com/rooms/42102967,Entire home/apt,30,70448673,$68.00,2020-03-20 00:39:30,2020-03-20 00:39:30
42107945,Cozy Room in the Heart of Kreuzberg,https://www.airbnb.com/rooms/42107945,Private room,2,36568960,$45.00,2020-03-06 17:12:11,2020-03-06 17:12:11
42108039,Bright Apartment close to Kurfürstendamm,https://www.airbnb.com/rooms/42108039,Entire home/apt,3,137948494,$85.00,2021-11-15 14:24:08,2021-11-15 14:24:08
42110072,Bright spacious room in Central Berlin (+balcony),https://www.airbnb.com/rooms/42110072,Private room,3,334004771,$45.00,2021-11-04 04:53:55,2021-11-04 04:53:55
42111391,Sunny flat in the heart of Bergmannkiez !,https://www.airbnb.com/rooms/42111391,Entire home/apt,6,95407160,$55.00,2021-11-19 10:49:16,2021-11-19 10:49:16
42116929,Big Bright Room In Central Berlin-Friedrichshain,https://www.airbnb.com/rooms/42116929,Private room,4,3887507,$36.00,2021-11-14 15:16:23,2021-11-14 15:16:23
42118314,Berliner Altbau mitten in Kreuzberg,https://www.airbnb.com/rooms/42118314,Entire home/apt,4,29265517,$69.00,2021-10-24 15:56:22,2021-10-24 15:56:22
42129966,Big room in Schillerkiez w/ balcony,https://www.airbnb.com/rooms/42129966,Private room,7,41931389,$30.00,2020-02-27 12:33:00,2020-02-27 12:33:00
42130950,Ruhiges helles Zimmer in Pankow/Prenzlauer Berg,https://www.airbnb.com/rooms/42130950,Private room,3,334258862,$35.00,2020-03-05 10:13:31,2020-03-05 10:13:31
42131149,Gemütliche Erdgeschosswohnung mit Wintergarten,https://www.airbnb.com/rooms/42131149,Entire home/apt,3,327730990,$79.00,2020-02-21 14:41:54,2020-02-21 14:41:54
42133011,⚡Modern Penthouse In The Heart of Kreuzberg,https://www.airbnb.com/rooms/42133011,Entire home/apt,28,1352204,$90.00,2021-11-14 03:45:18,2021-11-14 03:45:18
42138625,Cozy 2Rooms flat in Spandau (16.2),https://www.airbnb.com/rooms/42138625,Entire home/apt,30,70448673,$65.00,2020-07-30 03:03:51,2020-07-30 03:03:51
42145882,sweet apartment central Berlin,https://www.airbnb.com/rooms/42145882,Entire home/apt,1,7113017,$75.00,2020-02-11 04:21:19,2020-02-11 04:21:19
42146271,Helles 1 Zimmer Appartement,https://www.airbnb.com/rooms/42146271,Entire home/apt,2,303600319,$60.00,2020-01-30 19:40:31,2020-01-30 19:40:31
42147378,Penthouse in Prenzlauerberg with amazing views!,https://www.airbnb.com/rooms/42147378,Entire home/apt,3,512909,$1050.00,2020-02-16 18:12:13,2020-02-16 18:12:13
42148209,Wunderschöne helle 3-Zimmerwohnung in Tempelhof,https://www.airbnb.com/rooms/42148209,Entire home/apt,15,5420949,$70.00,2020-02-06 08:09:30,2020-02-06 08:09:30
42148573,Big sunny room in the heart of Neukölln/Kreuzberg,https://www.airbnb.com/rooms/42148573,Private room,3,333996349,$24.00,2021-10-29 17:10:32,2021-10-29 17:10:32
42149064,Luxuriöse 2 Zimmer Appartement,https://www.airbnb.com/rooms/42149064,Entire home/apt,2,297937835,$149.00,2021-11-17 05:04:15,2021-11-17 05:04:15
42151193,"Berlin Apartment, an der Messe",https://www.airbnb.com/rooms/42151193,Entire home/apt,3,332301718,$160.00,2020-02-02 19:32:56,2020-02-02 19:32:56
42161390,TOP 4 Singles/Couples - 5min🚶🏽‍♂️Ku’damm & 25min TXL 🛩,https://www.airbnb.com/rooms/42161390,Entire home/apt,6,46012848,$80.00,2021-10-29 17:43:49,2021-10-29 17:43:49
42162869,Große Altbauwohnung im belebten Gesundbrunnen,https://www.airbnb.com/rooms/42162869,Entire home/apt,7,137840262,$55.00,2021-10-28 04:37:59,2021-10-28 04:37:59
42164242,Helles Zimmer im Herzen Berlins,https://www.airbnb.com/rooms/42164242,Private room,6,290262401,$33.00,2021-10-23 02:15:27,2021-10-23 02:15:27
42164325,Special Berlin Room,https://www.airbnb.com/rooms/42164325,Private room,2,334652151,$55.00,2020-02-21 00:31:06,2020-02-21 00:31:06
42165251,"Cozy, clean, artsy and sunny student flat in N",https://www.airbnb.com/rooms/42165251,Entire home/apt,4,4372625,$40.00,2020-08-06 18:23:59,2020-08-06 18:23:59
42165693,Wunderschöner Altbau im ruhigen Friedenau,https://www.airbnb.com/rooms/42165693,Entire home/apt,2,14883027,$95.00,2021-10-21 22:24:45,2021-10-21 22:24:45
42165868,Schöne 1 Zimmer Wohnung im Bergmannkiez,https://www.airbnb.com/rooms/42165868,Entire home/apt,3,334665886,$35.00,2021-10-27 18:45:50,2021-10-27 18:45:50
42168550,Zimmer zur Untermiete mitten im Prenzlauer Berg!,https://www.airbnb.com/rooms/42168550,Private room,2,334688580,$20.00,2020-02-11 09:30:21,2020-02-11 09:30:21
42170309,Helles Wg-Zimmer in Moabit/ Bright room in Moabit,https://www.airbnb.com/rooms/42170309,Private room,4,334704128,$22.00,2020-03-01 07:13:28,2020-03-01 07:13:28
42175794,Nice location East Berlin 1 bedroom 1 living room,https://www.airbnb.com/rooms/42175794,Entire home/apt,3,39757713,$110.00,2020-07-07 20:23:53,2020-07-07 20:23:53
42179382,apartment in the central area ( Mitte ),https://www.airbnb.com/rooms/42179382,Entire home/apt,3,106441953,$65.00,2020-03-02 14:13:58,2020-03-02 14:13:58
42186902,Cosy 2-room apartment in the heart of Neukölln,https://www.airbnb.com/rooms/42186902,Entire home/apt,6,273540150,$60.00,2020-02-21 13:03:29,2020-02-21 13:03:29
42186933,Big and comfortable room in central Berlin,https://www.airbnb.com/rooms/42186933,Private room,3,105709794,$30.00,2020-02-17 02:46:27,2020-02-17 02:46:27
42187341,Home is where your heart is,https://www.airbnb.com/rooms/42187341,Entire home/apt,55,117133393,$80.00,2021-11-13 15:13:08,2021-11-13 15:13:08
42188832,Small cosy room close to PT and restaurants,https://www.airbnb.com/rooms/42188832,Private room,1,213416425,$20.00,2020-02-12 04:10:38,2020-02-12 04:10:38
42189143,"Cosy, quiet and spacious loft",https://www.airbnb.com/rooms/42189143,Entire home/apt,2,9559031,$170.00,2020-09-13 20:35:23,2020-09-13 20:35:23
42189846,Apartment Curtindo Lichterfelde West,https://www.airbnb.com/rooms/42189846,Entire home/apt,1,1625771,$53.00,2021-11-11 01:44:54,2021-11-11 01:44:54
42193911,L NEW APARTMENT NEW DESIGN NICE PRICE!,https://www.airbnb.com/rooms/42193911,Entire home/apt,90,23904144,$80.00,2021-01-18 19:08:53,2021-01-18 19:08:53
42203395,Cosy room in heart of Berlin,https://www.airbnb.com/rooms/42203395,Private room,14,76641332,$40.00,2020-02-05 14:56:41,2020-02-05 14:56:41
42209575,Spacious and bright room in a beautiful flat,https://www.airbnb.com/rooms/42209575,Private room,2,175288764,$35.00,2020-02-13 07:01:59,2020-02-13 07:01:59
42210622,Appartment in Warschauer (Berlin Downtown),https://www.airbnb.com/rooms/42210622,Entire home/apt,28,25178911,$40.00,2021-11-12 14:51:40,2021-11-12 14:51:40
42211445,Family house very central quiet area ..,https://www.airbnb.com/rooms/42211445,Private room,3,83371892,$50.00,2021-11-05 17:14:41,2021-11-05 17:14:41
42212218,"Comfortable apartment in Berlin, perfect location",https://www.airbnb.com/rooms/42212218,Entire home/apt,3,74816112,$35.00,2021-10-21 04:05:54,2021-10-21 04:05:54
42213566,Bed in Dormitory,https://www.airbnb.com/rooms/42213566,Shared room,1,84251083,$30.00,2021-10-29 22:45:15,2021-10-29 22:45:15
42217661,Small but cozy apartment for 3,https://www.airbnb.com/rooms/42217661,Entire home/apt,2,104529257,$85.00,2020-02-06 15:35:40,2020-02-06 15:35:40
42218704,Studio Cosy Flat w great location (Friedrichshain),https://www.airbnb.com/rooms/42218704,Entire home/apt,2,334373014,$51.00,2020-07-06 10:56:16,2020-07-06 10:56:16
42220493,Süße 1-Zimmer-Wohnung mitten in Neukölln,https://www.airbnb.com/rooms/42220493,Entire home/apt,20,182761408,$42.00,2021-04-02 22:52:33,2021-04-02 22:52:33
42221363,sunny Room between Potsdamer Platz /Bergmannkiez,https://www.airbnb.com/rooms/42221363,Private room,2,115790786,$53.00,2020-02-07 01:18:12,2020-02-07 01:18:12
42226324,*New* Design Apartment Auguststraße,https://www.airbnb.com/rooms/42226324,Entire home/apt,3,285239727,$85.00,2020-02-10 19:20:00,2020-02-10 19:20:00
42227642,cute and cozy home surrounded by trees ♡,https://www.airbnb.com/rooms/42227642,Entire home/apt,3,3885218,$65.00,2020-07-05 18:34:43,2020-07-05 18:34:43
42238664,Alexander Plaza Mitte- Premium Doppelzimmer,https://www.airbnb.com/rooms/42238664,Private room,1,335547450,$150.00,2020-03-04 03:30:54,2020-03-04 03:30:54
42239536,Alexander Plaza Mitte- Suite,https://www.airbnb.com/rooms/42239536,Private room,1,335547450,$282.00,2021-11-09 11:28:02,2021-11-09 11:28:02
42239544,Alexander Plaza Mitte- Classik Einzelzimmer,https://www.airbnb.com/rooms/42239544,Private room,1,335547450,$139.00,2021-11-07 06:47:19,2021-11-07 06:47:19
42239671,Sonnige Wohnung in Friedrichshain,https://www.airbnb.com/rooms/42239671,Entire home/apt,3,32250470,$60.00,2020-12-17 12:04:21,2020-12-17 12:04:21
42242019,Cozy Room in the middle of Kreuzberg,https://www.airbnb.com/rooms/42242019,Private room,1,217559281,$45.00,2021-10-24 06:06:40,2021-10-24 06:06:40
42242677,Ocak apartments,https://www.airbnb.com/rooms/42242677,Private room,30,178784913,$55.00,2020-07-17 09:46:53,2020-07-17 09:46:53
42242866,"Studio ""Spicy Wasabi"" 34 sqm",https://www.airbnb.com/rooms/42242866,Entire home/apt,2,335573202,$145.00,2021-08-05 03:45:15,2021-08-05 03:45:15
42243588,Room in spacious apartment in Friedenau,https://www.airbnb.com/rooms/42243588,Private room,7,34841205,$30.00,2020-03-01 22:31:20,2020-03-01 22:31:20
42243821,Sweet one room apartment in the heart of Berlin,https://www.airbnb.com/rooms/42243821,Entire home/apt,90,109406815,$39.00,2020-12-23 23:30:22,2020-12-23 23:30:22
42243841,New Spacious Central Heart apt + center of Berlin,https://www.airbnb.com/rooms/42243841,Entire home/apt,4,62518351,$70.00,2020-03-19 20:02:15,2020-03-19 20:02:15
42243890,"Sehr Zentral, toller Ausblick auf den Fernsehturm!",https://www.airbnb.com/rooms/42243890,Entire home/apt,3,90003016,$56.00,2020-02-21 03:23:38,2020-02-21 03:23:38
42246071,"Simple, warm and cosy",https://www.airbnb.com/rooms/42246071,Entire home/apt,3,18314951,$100.00,2021-11-16 13:15:38,2021-11-16 13:15:38
42247016,Place for everyone,https://www.airbnb.com/rooms/42247016,Entire home/apt,7,274566819,$60.00,2020-02-25 23:42:05,2020-02-25 23:42:05
42249477,Cool apartment in the city centre !,https://www.airbnb.com/rooms/42249477,Entire home/apt,2,23738283,$80.00,2021-11-14 07:43:42,2021-11-14 07:43:42
42252255,Private Room at Frankfurter Tor,https://www.airbnb.com/rooms/42252255,Private room,2,94471483,$35.00,2020-10-13 12:29:48,2020-10-13 12:29:48
42254674,WG-Zimmer am Ku’damm mit bester Anbindung,https://www.airbnb.com/rooms/42254674,Private room,3,45725092,$30.00,2020-02-18 11:40:26,2020-02-18 11:40:26
42262907,Art Apartment Berlin,https://www.airbnb.com/rooms/42262907,Entire home/apt,3,335783290,$75.00,2020-03-08 06:31:53,2020-03-08 06:31:53
42262974,Hotelzimmer in Berlin | Prenzlauer Berg | 12 | NEU,https://www.airbnb.com/rooms/42262974,Entire home/apt,1,278539159,$60.00,2020-02-14 22:04:44,2020-02-14 22:04:44
42263174,Duplex-Maisonette-Penthouse Panorama Perspektive?!,https://www.airbnb.com/rooms/42263174,Entire home/apt,2,162227647,$112.00,2020-02-10 12:06:48,2020-02-10 12:06:48
42264353,Schön Wohnen am Prenzlauer Berg,https://www.airbnb.com/rooms/42264353,Private room,5,296664812,$45.00,2021-11-05 11:43:50,2021-11-05 11:43:50
